_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
4220991,37.2475,-81.5182,3600,ANF,ML,2.7,WEST VIRGINIA,14/12/2012 18:44,14/12/2012 13:44,1,1
4221096,38.2168,-81.8077,11400,ANF,ML,2.6,WEST VIRGINIA,26/12/2012 17:36,26/12/2012 12:36,1,1
4310375,38.4062,-81.028,11600,ANF,ML,2.4,WEST VIRGINIA,07/02/2013 20:53,07/02/2013 15:53,1,1
4223474,37.8674,-81.3724,6000,ANF,ML,2.9,WEST VIRGINIA,18/01/2013 15:04,18/01/2013 10:04,1,1
4223487,38.0627,-81.6846,14500,ANF,ML,2.6,WEST VIRGINIA,18/01/2013 21:42,18/01/2013 16:42,1,1
5109414,37.9616,-81.41,1600,ANF,ML,2.4,WEST VIRGINIA,31/12/2014 18:52,31/12/2014 13:52,1,1
4310601,38.2188,-81.6114,7800,ANF,ML,2.6,WEST VIRGINIA,26/02/2013 22:06,26/02/2013 17:06,1,1
4310623,37.9088,-81.3166,2300,ANF,ML,2.4,WEST VIRGINIA,28/02/2013 20:00,28/02/2013 15:00,1,1
4225583,37.8979,-81.7709,10700,ANF,ML,2.5,WEST VIRGINIA,21/03/2013 20:49,21/03/2013 16:49,1,1
4225603,37.8694,-81.276,10200,ANF,ML,1.7,WEST VIRGINIA,22/03/2013 21:36,22/03/2013 17:36,1,1
4225493,38.1695,-81.7479,9900,ANF,ML,2.5,WEST VIRGINIA,15/03/2013 21:03,15/03/2013 17:03,1,1
4311146,37.7374,-82.0328,5900,ANF,ML,2.8,WEST VIRGINIA,30/04/2013 21:49,30/04/2013 17:49,1,1
4310972,37.7396,-82.1067,7300,ANF,ML,2.9,WEST VIRGINIA,17/04/2013 18:08,17/04/2013 14:08,1,1
4369787,38.113,-80.506,9800,ANF,ML,2.4,WEST VIRGINIA,05/06/2013 21:41,05/06/2013 17:41,1,1
4369847,38.0981,-81.3723,7400,ANF,ML,2.5,WEST VIRGINIA,11/06/2013 16:07,11/06/2013 12:07,1,1
4369855,38.0679,-81.6799,9600,ANF,ML,2.3,WEST VIRGINIA,12/06/2013 15:36,12/06/2013 11:36,1,1
4369856,38.2521,-81.6279,3400,ANF,ML,2.6,WEST VIRGINIA,12/06/2013 15:56,12/06/2013 11:56,1,1
4369857,37.7331,-82.1481,6500,ANF,ML,2.3,WEST VIRGINIA,12/06/2013 16:41,12/06/2013 12:41,1,1
4369439,38.5094,-80.6281,11300,ANF,ML,2.6,WEST VIRGINIA,21/05/2013 20:05,21/05/2013 16:05,1,1
4369471,38.0437,-81.4707,10800,ANF,ML,2,WEST VIRGINIA,23/05/2013 13:54,23/05/2013 09:54,1,1
4225598,37.757,-82.1574,1600,ANF,ML,2.5,WEST VIRGINIA,22/03/2013 20:44,22/03/2013 16:44,1,1
4372705,38.5259,-80.6093,6400,ANF,ML,2.8,WEST VIRGINIA,29/07/2013 16:04,29/07/2013 12:04,1,1
4371790,37.891,-81.2697,11100,ANF,ML,2.3,WEST VIRGINIA,02/08/2013 20:42,02/08/2013 16:42,1,1
4371829,37.8402,-81.8709,2400,ANF,ML,2.3,WEST VIRGINIA,05/08/2013 13:56,05/08/2013 09:56,1,1
4638330,37.9061,-81.2951,12500,ANF,ML,2.6,WEST VIRGINIA,07/01/2014 22:25,07/01/2014 17:25,1,1
5109392,37.7569,-81.9751,1400,ANF,ML,2.7,WEST VIRGINIA,16/12/2014 21:04,16/12/2014 16:04,1,1
4369754,37.8373,-81.4864,13300,ANF,ML,2.7,WEST VIRGINIA,04/06/2013 14:23,04/06/2013 10:23,1,1
4369756,37.7392,-82.0388,8900,ANF,ML,2.5,WEST VIRGINIA,04/06/2013 16:44,04/06/2013 12:44,1,1
4371967,41.4661,-77.3645,1900,ANF,ML,2.7,PENNSYLVANIA,13/08/2013 20:16,13/08/2013 16:16,1,1
4369216,38.0935,-81.9862,1400,ANF,ML,2.8,WEST VIRGINIA,09/05/2013 23:42,09/05/2013 19:42,0,0
4488561,37.2569,-81.7825,12600,ANF,ML,2.2,WEST VIRGINIA,16/10/2013 00:42,15/10/2013 20:42,1,0
usp000b3vs,38.948,-81.889,5000,NEIC,md,2.8,Ohio,06/05/2002 22:26,06/05/2002 18:26,0,0
4808501,38.0083,-80.5439,5200,ANF,ML,2.9,WEST VIRGINIA,15/05/2014 00:05,14/05/2014 20:05,1,0
4820600,37.8952,-81.2603,3900,ANF,ML,2.2,WEST VIRGINIA,09/07/2014 00:38,08/07/2014 20:38,1,0
ld60085446,45.1545,-74.2278333,9300,NEIC,ml,2.15,"8km NNW of Huntingdon, Canada",30/12/2014 02:44,29/12/2014 21:44,0,0
4372212,37.9097,-81.2826,12300,ANF,ML,2.5,WEST VIRGINIA,27/08/2013 13:18,27/08/2013 09:18,1,1
4371840,37.7569,-81.9576,14100,ANF,ML,2.5,WEST VIRGINIA,05/08/2013 20:17,05/08/2013 16:17,1,1
4374313,38.0216,-81.4711,2700,ANF,ML,2.6,WEST VIRGINIA,20/09/2013 21:07,20/09/2013 17:07,1,1
4374375,42.9925,-76.3408,12900,ANF,ML,2.4,NEW YORK,24/09/2013 16:30,24/09/2013 12:30,1,1
4374417,37.922,-81.3372,7500,ANF,ML,2.4,WEST VIRGINIA,26/09/2013 11:17,26/09/2013 07:17,1,1
4374439,37.9042,-81.2973,8200,ANF,ML,2.6,WEST VIRGINIA,27/09/2013 21:22,27/09/2013 17:22,1,1
4488359,37.9038,-81.3463,5200,ANF,ML,2.3,WEST VIRGINIA,02/10/2013 11:21,02/10/2013 07:21,1,1
4488479,38.0235,-81.3958,14000,ANF,ML,2.1,WEST VIRGINIA,10/10/2013 19:51,10/10/2013 15:51,1,1
4374106,37.8013,-82.1259,4100,ANF,ML,2,WEST VIRGINIA,09/09/2013 11:53,09/09/2013 07:53,1,1
4488494,37.8619,-81.8968,13700,ANF,ML,2.2,WEST VIRGINIA,11/10/2013 15:18,11/10/2013 11:18,1,1
4488498,40.1702,-80.9682,2400,ANF,ML,2.5,PENNSYLVANIA,11/10/2013 18:01,11/10/2013 14:01,1,1
4487953,38.1262,-81.4212,3200,ANF,ML,2.1,WEST VIRGINIA,07/11/2013 17:19,07/11/2013 12:19,1,1
4599391,42.6477,-74.3006,11600,ANF,ML,2.1,NEW YORK,04/12/2013 17:38,04/12/2013 12:38,1,1
4599404,41.0863,-78.3496,12100,ANF,ML,2.2,PENNSYLVANIA,05/12/2013 18:11,05/12/2013 13:11,1,1
4599550,42.5072,-73.8618,14600,ANF,ML,2.4,NEW YORK,20/12/2013 21:53,20/12/2013 16:53,1,1
4372636,37.8525,-81.7585,8400,ANF,ML,2.3,WEST VIRGINIA,20/07/2013 18:02,20/07/2013 14:02,1,1
4488081,38.0975,-82.0431,5200,ANF,ML,2.4,WEST VIRGINIA,16/11/2013 18:01,16/11/2013 13:01,0,1
4638439,41.4585,-77.3773,8800,ANF,ML,2.6,PENNSYLVANIA,20/01/2014 20:32,20/01/2014 15:32,1,1
4638565,38.0153,-81.4237,2500,ANF,ML,2.3,WEST VIRGINIA,30/01/2014 20:48,30/01/2014 15:48,1,1
5111716,40.7492,-76.4988,11300,ANF,ML,2.6,PENNSYLVANIA,19/01/2015 17:38,19/01/2015 12:38,1,1
4638404,38.2522,-81.8621,20600,ANF,ML,2.2,WEST VIRGINIA,16/01/2014 03:38,15/01/2014 22:38,1,0
4638446,37.9122,-81.2877,3100,ANF,ML,2,WEST VIRGINIA,20/01/2014 22:15,20/01/2014 17:15,1,1
5006102,43.5921,-75.3404,13600,ANF,ML,1.7,NEW YORK,06/08/2014 16:56,06/08/2014 12:56,1,1
5006114,37.8711,-81.5694,11600,ANF,ML,2.5,WEST VIRGINIA,07/08/2014 20:53,07/08/2014 16:53,1,1
5006139,40.9821,-75.9471,11100,ANF,ML,1.7,PENNSYLVANIA,11/08/2014 16:03,11/08/2014 12:03,1,1
5006155,42.9981,-76.0458,17400,ANF,ML,1.9,NEW YORK,13/08/2014 13:54,13/08/2014 09:54,1,1
5006168,38.1032,-80.4586,12000,ANF,ML,2.5,WEST VIRGINIA,13/08/2014 22:40,13/08/2014 18:40,1,1
5006174,37.7468,-82.0338,2100,ANF,ML,2.5,WEST VIRGINIA,14/08/2014 20:55,14/08/2014 16:55,1,1
4820759,37.7895,-82.1298,3700,ANF,ML,2.1,WEST VIRGINIA,23/07/2014 20:24,23/07/2014 16:24,1,1
4820768,43.8588,-75.9485,14700,ANF,ML,2,NEW YORK,24/07/2014 15:31,24/07/2014 11:31,1,1
4369954,37.751,-82.1274,1700,ANF,ML,2.3,WEST VIRGINIA,21/06/2013 14:42,21/06/2013 10:42,1,1
4820786,43.6323,-73.803,14700,ANF,ML,2.2,NEW YORK,25/07/2014 18:30,25/07/2014 14:30,1,1
4213054,37.2243,-82.1368,13600,ANF,ML,2.6,WEST VIRGINIA,30/07/2012 21:29,30/07/2012 17:29,1,1
4225320,37.7428,-82.0329,7800,ANF,ML,2.6,WEST VIRGINIA,04/03/2013 22:24,04/03/2013 17:24,1,1
4213765,37.8023,-82.0164,2100,ANF,ML,2.5,WEST VIRGINIA,07/08/2012 20:08,07/08/2012 16:08,1,1
4213882,37.3493,-82.149,2100,ANF,ML,2.8,WEST VIRGINIA,17/08/2012 20:48,17/08/2012 16:48,1,1
4309448,38.0924,-81.6619,400,ANF,ML,2.9,WEST VIRGINIA,01/11/2012 20:28,01/11/2012 16:28,1,1
4369224,38.2458,-81.5925,1300,ANF,ML,2.5,WEST VIRGINIA,10/05/2013 16:21,10/05/2013 12:21,1,1
4213931,38.054,-81.6542,7800,ANF,ML,2.6,WEST VIRGINIA,22/08/2012 19:53,22/08/2012 15:53,1,1
5110447,37.7895,-82.1307,3800,ANF,ML,2.4,WEST VIRGINIA,22/11/2014 21:43,22/11/2014 16:43,1,1
4638372,38.1119,-82.0142,2700,ANF,ML,2.5,WEST VIRGINIA,11/01/2014 21:10,11/01/2014 16:10,0,1
4213954,37.8796,-81.6429,14900,ANF,ML,2.7,WEST VIRGINIA,24/08/2012 19:11,24/08/2012 15:11,1,1
4309663,37.2354,-81.744,1000,ANF,ML,2.9,WEST VIRGINIA,30/11/2012 22:06,30/11/2012 17:06,1,1
4808511,38.0648,-81.5097,1200,ANF,ML,2.2,WEST VIRGINIA,15/05/2014 20:31,15/05/2014 16:31,1,1
4221086,37.6606,-82.5596,4500,ANF,ML,2.3,WEST VIRGINIA,23/12/2012 17:09,23/12/2012 12:09,1,1
4310563,38.0884,-81.9769,12300,ANF,ML,2.6,WEST VIRGINIA,23/02/2013 17:46,23/02/2013 12:46,0,1
5111721,40.2167,-80.9966,9700,ANF,ML,2.5,PENNSYLVANIA,19/01/2015 20:58,19/01/2015 15:58,1,1
5110434,37.8206,-81.8599,4700,ANF,ML,2.6,WEST VIRGINIA,21/11/2014 18:24,21/11/2014 13:24,1,1
4310577,38.0857,-81.9677,11300,ANF,ML,2.6,WEST VIRGINIA,25/02/2013 16:35,25/02/2013 11:35,0,1
4225380,38.1157,-81.9782,9400,ANF,ML,2.3,WEST VIRGINIA,07/03/2013 22:54,07/03/2013 17:54,0,1
4225419,38.114,-81.9582,3500,ANF,ML,2.8,WEST VIRGINIA,11/03/2013 14:33,11/03/2013 10:33,0,1
4225452,37.8718,-81.8511,11700,ANF,ML,2.3,WEST VIRGINIA,13/03/2013 16:35,13/03/2013 12:35,1,1
4225568,37.9364,-81.378,15900,ANF,ML,2.5,WEST VIRGINIA,20/03/2013 20:23,20/03/2013 16:23,1,1
4225578,38.0504,-81.6596,9400,ANF,ML,2.7,WEST VIRGINIA,21/03/2013 19:57,21/03/2013 15:57,1,1
4214742,38.6722,-82.21,1200,ANF,ML,3.1,WEST VIRGINIA,27/03/2013 09:10,27/03/2013 05:10,0,0
5006224,43.0033,-76.4011,14700,ANF,ML,1.9,NEW YORK,21/08/2014 13:19,21/08/2014 09:19,1,1
5006225,43.6428,-73.8208,14400,ANF,ML,2.2,NEW YORK,21/08/2014 16:45,21/08/2014 12:45,1,1
5006233,44.3552,-74.125,10600,ANF,ML,1.6,NEW YORK,22/08/2014 16:04,22/08/2014 12:04,1,1
5006282,42.5086,-73.8625,10300,ANF,ML,2.1,NEW YORK,29/08/2014 19:21,29/08/2014 15:21,1,1
4371836,38.2549,-81.5717,11500,ANF,ML,2.4,WEST VIRGINIA,05/08/2013 18:31,05/08/2013 14:31,1,1
4372417,37.7308,-82.0296,1700,ANF,ML,2.4,WEST VIRGINIA,01/07/2013 17:40,01/07/2013 13:40,1,1
4225556,37.7352,-82.0866,5500,ANF,ML,2.6,WEST VIRGINIA,19/03/2013 20:55,19/03/2013 16:55,1,1
5006285,38.0674,-81.4986,12100,ANF,ML,2.5,WEST VIRGINIA,29/08/2014 21:53,29/08/2014 17:53,1,1
5005280,40.1698,-80.9656,12900,ANF,ML,2.3,PENNSYLVANIA,09/09/2014 17:42,09/09/2014 13:42,1,1
5006206,40.8006,-76.1293,8200,ANF,ML,2.4,PENNSYLVANIA,19/08/2014 17:03,19/08/2014 13:03,1,1
5006216,38.0437,-81.704,5900,ANF,ML,2.4,WEST VIRGINIA,20/08/2014 16:16,20/08/2014 12:16,1,1
5005327,38.1203,-80.4495,8000,ANF,ML,2.2,WEST VIRGINIA,12/09/2014 19:54,12/09/2014 15:54,1,1
5005357,43.9561,-75.8359,13900,ANF,ML,1.7,NEW YORK,15/09/2014 14:11,15/09/2014 10:11,1,1
4225596,38.3849,-81.0012,14900,ANF,ML,2.9,WEST VIRGINIA,22/03/2013 19:25,22/03/2013 15:25,1,1
4212946,37.8912,-81.4724,21300,ANF,ML,2.7,WEST VIRGINIA,16/07/2012 20:56,16/07/2012 16:56,1,1
4213028,37.7287,-82.0419,5200,ANF,ML,2.7,WEST VIRGINIA,27/07/2012 15:46,27/07/2012 11:46,1,1
5109397,42.4774,-73.8921,1000,ANF,ML,2.4,NEW YORK,17/12/2014 21:26,17/12/2014 16:26,0,1
4223362,38.0538,-81.666,2900,ANF,ML,2.6,WEST VIRGINIA,09/01/2013 21:21,09/01/2013 16:21,1,1
4223424,37.9164,-81.3583,12300,ANF,ML,2.5,WEST VIRGINIA,15/01/2013 15:11,15/01/2013 10:11,1,1
4223466,38.0858,-81.3926,14300,ANF,ML,2.6,WEST VIRGINIA,17/01/2013 21:10,17/01/2013 16:10,1,1
4225593,38.2771,-81.5998,17100,ANF,ML,2.9,WEST VIRGINIA,22/03/2013 16:40,22/03/2013 12:40,1,1
4767824,38.4988,-80.5656,16700,ANF,ML,2.3,WEST VIRGINIA,19/02/2014 21:12,19/02/2014 16:12,1,1
4310390,37.8174,-81.7797,10800,ANF,ML,2.5,WEST VIRGINIA,08/02/2013 20:57,08/02/2013 15:57,1,1
4225401,37.8322,-81.4802,14100,ANF,ML,2.1,WEST VIRGINIA,09/03/2013 18:57,09/03/2013 13:57,0,1
4225404,38.121,-81.965,6500,ANF,ML,2.4,WEST VIRGINIA,09/03/2013 20:09,09/03/2013 15:09,0,1
4371751,41.1103,-78.3348,10800,ANF,ML,1.9,PENNSYLVANIA,01/08/2013 15:36,01/08/2013 11:36,0,1
4371758,38.1188,-82.039,5400,ANF,ML,2.5,WEST VIRGINIA,01/08/2013 19:21,01/08/2013 15:21,0,1
4813102,37.7511,-82.0461,3200,ANF,ML,2.3,WEST VIRGINIA,28/04/2014 20:59,28/04/2014 16:59,1,1
4369790,39.7725,-79.7833,7700,ANF,ML,1.9,WEST VIRGINIA,06/06/2013 16:10,06/06/2013 12:10,1,1
4369806,37.4134,-82.0147,12400,ANF,ML,2.1,WEST VIRGINIA,07/06/2013 17:29,07/06/2013 13:29,1,1
4369854,38.0008,-81.4432,6100,ANF,ML,2.5,WEST VIRGINIA,12/06/2013 14:40,12/06/2013 10:40,1,1
4820664,40.1796,-80.9342,13900,ANF,ML,2.4,PENNSYLVANIA,14/07/2014 18:06,14/07/2014 14:06,1,1
4815794,40.2494,-75.7027,4600,ANF,ML,1.8,PENNSYLVANIA,30/06/2014 14:56,30/06/2014 10:56,1,1
4820698,41.4693,-77.3721,5700,ANF,ML,2.3,PENNSYLVANIA,17/07/2014 17:28,17/07/2014 13:28,1,1
4820762,38.0369,-81.495,14600,ANF,ML,2.4,WEST VIRGINIA,23/07/2014 21:33,23/07/2014 17:33,1,1
4369869,38.7096,-80.8265,16500,ANF,ML,2.3,WEST VIRGINIA,13/06/2013 00:19,12/06/2013 20:19,0,0
4369870,38.7099,-80.8314,14300,ANF,ML,2.7,WEST VIRGINIA,13/06/2013 00:22,12/06/2013 20:22,0,0
4372702,38.8285,-80.9408,13000,ANF,ML,1.9,WEST VIRGINIA,29/07/2013 05:52,29/07/2013 01:52,0,0
4369143,37.8447,-81.5673,4900,ANF,ML,2.4,WEST VIRGINIA,06/05/2013 19:17,06/05/2013 15:17,1,1
4369182,40.2116,-80.9583,19100,ANF,ML,2.4,PENNSYLVANIA,08/05/2013 17:24,08/05/2013 13:24,1,1
4369198,39.7695,-79.7921,5700,ANF,ML,2,WEST VIRGINIA,09/05/2013 16:02,09/05/2013 12:02,1,1
4488497,40.6383,-78.1414,11700,ANF,ML,2.1,PENNSYLVANIA,11/10/2013 17:16,11/10/2013 13:16,1,1
4369228,40.163,-80.9441,12700,ANF,ML,2.5,PENNSYLVANIA,10/05/2013 17:58,10/05/2013 13:58,1,1
4310450,37.744,-82.0377,10300,ANF,ML,2.8,WEST VIRGINIA,13/02/2013 22:12,13/02/2013 17:12,1,1
4212956,37.666,-82.1755,2600,ANF,ML,2.4,WEST VIRGINIA,18/07/2012 16:02,18/07/2012 12:02,1,1
4212962,37.8134,-82.3088,8900,ANF,ML,2.5,WEST VIRGINIA,18/07/2012 20:00,18/07/2012 16:00,1,1
4374388,37.8255,-82.1351,1300,ANF,ML,2.7,WEST VIRGINIA,24/09/2013 21:16,24/09/2013 17:16,1,1
4371817,38.1152,-81.9661,1700,ANF,ML,2.7,WEST VIRGINIA,03/08/2013 19:24,03/08/2013 15:24,0,1
4813095,37.8952,-81.5934,4700,ANF,ML,2.7,WEST VIRGINIA,26/04/2014 17:28,26/04/2014 13:28,1,1
4372183,38.0021,-81.4393,1700,ANF,ML,2.4,WEST VIRGINIA,24/08/2013 17:26,24/08/2013 13:26,1,1
4223478,37.7111,-82.0313,22100,ANF,ML,2.8,WEST VIRGINIA,18/01/2013 17:37,18/01/2013 12:37,1,1
5109345,42.5081,-73.8546,10900,ANF,ML,2.1,NEW YORK,01/12/2014 20:01,01/12/2014 15:01,1,1
4488236,38.0733,-82.0011,9000,ANF,ML,2.6,WEST VIRGINIA,27/11/2013 14:35,27/11/2013 09:35,0,1
4310987,37.7425,-82.0543,10900,ANF,ML,2.6,WEST VIRGINIA,18/04/2013 17:22,18/04/2013 13:22,1,1
4311050,38.0226,-81.678,3300,ANF,ML,2.7,WEST VIRGINIA,23/04/2013 18:20,23/04/2013 14:20,1,1
4311051,39.6929,-80.0512,9000,ANF,ML,2,WEST VIRGINIA,23/04/2013 18:33,23/04/2013 14:33,1,1
4374373,43.7442,-75.4441,13700,ANF,ML,1.9,NEW YORK,24/09/2013 14:33,24/09/2013 10:33,0,1
4374430,41.478,-77.3833,5200,ANF,ML,2.7,PENNSYLVANIA,27/09/2013 17:22,27/09/2013 13:22,0,1
4374469,45.0867,-73.0972,7600,ANF,ML,1.9,"SOUTHERN QUEBEC, CANADA",30/09/2013 18:51,30/09/2013 14:51,0,1
4488341,41.4644,-77.3847,11400,ANF,ML,2.2,PENNSYLVANIA,01/10/2013 18:21,01/10/2013 14:21,0,1
4488376,41.4537,-77.4048,6800,ANF,ML,2.7,PENNSYLVANIA,03/10/2013 19:11,03/10/2013 15:11,0,1
5005482,37.4298,-82.0892,5300,ANF,ML,1.8,WEST VIRGINIA,27/09/2014 17:54,27/09/2014 13:54,1,1
5006103,37.8787,-81.3867,11700,ANF,ML,2,WEST VIRGINIA,06/08/2014 20:05,06/08/2014 16:05,1,1
5006110,43.2765,-75.1154,14500,ANF,ML,2,NEW YORK,07/08/2014 19:05,07/08/2014 15:05,1,1
5006124,42.5148,-73.8408,10000,ANF,ML,2,NEW YORK,08/08/2014 19:26,08/08/2014 15:26,1,1
4488387,41.4538,-77.4098,10900,ANF,ML,2.2,PENNSYLVANIA,04/10/2013 17:18,04/10/2013 13:18,0,1
4310533,38.0409,-81.665,10500,ANF,ML,2.5,WEST VIRGINIA,20/02/2013 21:26,20/02/2013 16:26,1,1
4488446,38.1574,-81.9813,11100,ANF,ML,2.4,WEST VIRGINIA,08/10/2013 18:42,08/10/2013 14:42,0,1
4487924,37.411,-81.9797,4100,ANF,ML,2.4,WEST VIRGINIA,05/11/2013 20:37,05/11/2013 15:37,0,1
4487928,38.1241,-81.9924,6400,ANF,ML,2.9,WEST VIRGINIA,05/11/2013 21:25,05/11/2013 16:25,0,1
4212916,38.0963,-82.0283,2700,ANF,ML,2.5,WEST VIRGINIA,12/07/2012 15:40,12/07/2012 11:40,0,1
4488017,37.7564,-82.1644,12000,ANF,ML,2.4,WEST VIRGINIA,12/11/2013 19:25,12/11/2013 14:25,1,1
4488101,38.0918,-81.6627,12000,ANF,ML,2.5,WEST VIRGINIA,18/11/2013 17:05,18/11/2013 12:05,1,1
4488110,41.457,-77.3775,6500,ANF,ML,2.6,PENNSYLVANIA,19/11/2013 16:45,19/11/2013 11:45,1,1
4488020,41.1279,-80.7118,7700,ANF,ML,2.1,OHIO,12/11/2013 20:12,12/11/2013 15:12,0,1
4767725,38.4719,-80.5791,9000,ANF,ML,2.2,WEST VIRGINIA,06/02/2014 21:07,06/02/2014 16:07,1,1
5005435,37.7866,-82.1184,12000,ANF,ML,2.4,WEST VIRGINIA,22/09/2014 11:21,22/09/2014 07:21,1,1
5005264,40.5528,-76.8171,16500,ANF,ML,1.7,PENNSYLVANIA,08/09/2014 15:01,08/09/2014 11:01,0,1
4599573,37.896,-81.2386,4100,ANF,ML,2.2,WEST VIRGINIA,26/12/2013 21:39,26/12/2013 16:39,1,1
4599597,43.7436,-74.0969,15100,ANF,ML,1.7,NEW YORK,30/12/2013 19:12,30/12/2013 14:12,1,1
4638291,37.6543,-82.1294,3700,ANF,ML,1.6,WEST VIRGINIA,03/01/2014 17:05,03/01/2014 12:05,1,1
5005460,37.8409,-82.1647,4700,ANF,ML,2.6,WEST VIRGINIA,25/09/2014 16:09,25/09/2014 12:09,1,1
5005511,38.0871,-81.3597,4100,ANF,ML,2.2,WEST VIRGINIA,30/09/2014 16:38,30/09/2014 12:38,1,1
4767864,37.7232,-82.0522,8900,ANF,ML,2,WEST VIRGINIA,25/02/2014 17:22,25/02/2014 12:22,1,1
4638419,38.035,-81.6997,10700,ANF,ML,2.1,WEST VIRGINIA,17/01/2014 21:10,17/01/2014 16:10,1,1
4638457,37.8008,-82.1275,3400,ANF,ML,2.2,WEST VIRGINIA,21/01/2014 21:34,21/01/2014 16:34,1,1
4766637,40.6871,-78.4596,6900,ANF,ML,2.3,PENNSYLVANIA,03/03/2014 14:50,03/03/2014 09:50,1,1
usp0006k6r,43.744,-74.135,15500,NEIC,mblg,2.9,New York,29/09/1994 22:49,29/09/1994 18:49,0,0
usp0006u2q,40.1,-76.4,5000,NEIC,md,2.7,Pennsylvania,11/03/1995 21:10,11/03/1995 16:10,0,0
4767720,41.4683,-77.3619,13000,ANF,ML,2.3,PENNSYLVANIA,06/02/2014 18:47,06/02/2014 13:47,1,1
5110272,40.3976,-78.5318,6600,ANF,ML,1.9,PENNSYLVANIA,06/11/2014 18:19,06/11/2014 13:19,0,1
4808423,42.6489,-74.308,14900,ANF,ML,2.2,NEW YORK,07/05/2014 16:13,07/05/2014 12:13,1,1
4808442,40.1875,-80.952,13300,ANF,ML,2.2,PENNSYLVANIA,08/05/2014 19:42,08/05/2014 15:42,1,1
4808497,43.64,-73.8222,12200,ANF,ML,2.2,NEW YORK,14/05/2014 18:00,14/05/2014 14:00,1,1
4812995,37.7607,-81.9598,4400,ANF,ML,2.3,WEST VIRGINIA,10/04/2014 21:56,10/04/2014 17:56,1,1
4808371,37.7211,-82.149,4600,ANF,ML,2.6,WEST VIRGINIA,01/05/2014 20:48,01/05/2014 16:48,1,1
4808548,39.8461,-77.0324,11000,ANF,ML,1.5,VIRGINIA,20/05/2014 15:20,20/05/2014 11:20,1,1
4217660,37.9997,-81.3764,3900,ANF,ML,2.7,WEST VIRGINIA,11/09/2012 13:39,11/09/2012 09:39,1,1
4217664,38.1148,-81.6248,2100,ANF,ML,2.6,WEST VIRGINIA,12/09/2012 13:57,12/09/2012 09:57,1,1
4213863,37.7036,-82.3898,7000,ANF,ML,2.7,WEST VIRGINIA,16/08/2012 17:00,16/08/2012 13:00,1,1
4217585,37.463,-82.0132,9600,ANF,ML,2.6,WEST VIRGINIA,04/09/2012 20:26,04/09/2012 16:26,1,1
5110288,38.0388,-81.6697,1800,ANF,ML,2.1,WEST VIRGINIA,07/11/2014 18:53,07/11/2014 13:53,1,1
4217716,37.8499,-81.8245,2300,ANF,ML,2.5,WEST VIRGINIA,18/09/2012 20:00,18/09/2012 16:00,1,1
4217749,38.0198,-81.44,8900,ANF,ML,2.8,WEST VIRGINIA,21/09/2012 20:36,21/09/2012 16:36,1,1
5007549,37.8368,-81.7305,5000,ANF,ML,2.2,WEST VIRGINIA,16/10/2014 21:12,16/10/2014 17:12,1,1
5007630,38.0986,-81.3731,6700,ANF,ML,2.3,WEST VIRGINIA,31/10/2014 19:22,31/10/2014 15:22,1,1
5110285,37.7381,-82.0217,2800,ANF,ML,2.3,WEST VIRGINIA,07/11/2014 18:08,07/11/2014 13:08,1,1
4223600,37.9549,-81.6244,14700,ANF,ML,3,WEST VIRGINIA,25/01/2013 21:30,25/01/2013 16:30,0,1
4217744,37.7358,-82.1539,6700,ANF,ML,2.1,WEST VIRGINIA,21/09/2012 18:45,21/09/2012 14:45,1,1
5110428,37.9946,-81.4222,6300,ANF,ML,2.3,WEST VIRGINIA,21/11/2014 15:34,21/11/2014 10:34,1,1
5007490,39.5417,-77.0557,6900,ANF,ML,1.7,VIRGINIA,07/10/2014 18:31,07/10/2014 14:31,1,1
5109405,42.5135,-73.8611,10100,ANF,ML,2.3,NEW YORK,24/12/2014 17:04,24/12/2014 12:04,1,1
4223610,38.0483,-81.4376,5500,ANF,ML,3.1,WEST VIRGINIA,26/01/2013 17:30,26/01/2013 12:30,0,1
5111657,38.0681,-81.6772,9700,ANF,ML,2.5,WEST VIRGINIA,09/01/2015 20:08,09/01/2015 15:08,1,1
5111658,38.1028,-81.4241,13900,ANF,ML,2.5,WEST VIRGINIA,09/01/2015 20:57,09/01/2015 15:57,1,1
5111668,40.2407,-80.9564,7100,ANF,ML,2.5,PENNSYLVANIA,12/01/2015 20:53,12/01/2015 15:53,1,1
5109408,37.8879,-81.6877,8300,ANF,ML,2.1,WEST VIRGINIA,28/12/2014 14:53,28/12/2014 09:53,1,1
4309630,38.0487,-81.7178,1200,ANF,ML,2.9,WEST VIRGINIA,26/11/2012 21:04,26/11/2012 16:04,1,1
4223441,37.9447,-81.578,1400,ANF,ML,2.5,WEST VIRGINIA,16/01/2013 16:01,16/01/2013 11:01,1,1
4221066,37.7717,-82.0659,5200,ANF,ML,2.8,WEST VIRGINIA,20/12/2012 21:41,20/12/2012 16:41,1,1
4225463,37.7331,-82.0091,200,ANF,ML,2.5,WEST VIRGINIA,14/03/2013 16:38,14/03/2013 12:38,1,1
4225491,37.4923,-82.1043,100,ANF,ML,2.4,WEST VIRGINIA,15/03/2013 20:40,15/03/2013 16:40,1,1
4369292,37.8425,-82.1422,500,ANF,ML,2.5,WEST VIRGINIA,14/05/2013 20:27,14/05/2013 16:27,1,1
